,統一編號,公司名稱,負責人,登記地址,資本額,營業項目及代碼表,縣市名稱,區域名稱,縣市區域,類別_全,官網,電話
134033,91114679,詠謹企業有限公司,陳O文,臺北市萬華區峨眉街125巷24號1樓,12000000,"國際貿易業, 室內裝潢, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 建材批發業, 建材零售業, 烘焙炊蒸食品製造業, 玻璃安裝工程業, 門窗安裝工程業, 食品什貨、飲料零售業, 飲料店業",臺北市,萬華區,臺北市萬華區,"國際貿易業, 室內裝潢, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 建材批發業, 建材零售業, 烘焙炊蒸食品製造業, 玻璃安裝工程業, 門窗安裝工程業, 食品什貨、飲料零售業, 飲料店業",,
214413,82562458,妙藏軒,張美麗,苗栗縣三義鄉廣盛村廣聲新城73號,210000.0,"其他零售業,國際貿易業",苗栗縣,三義鄉,苗栗縣三義鄉,"其他零售業,國際貿易業",,
375521,17471258,順猛水電行,張高猛,雲林縣斗六市公正里莊敬路４８３號１樓,100000.0,電器批發業,雲林縣,斗六市,雲林縣斗六市,電器批發業,,
1337396,28292582,台灣人力資源管理顧問有限公司,,高雄市新興區林森1路161巷43號,1000000,人力派遣業,高雄市,新興區,高雄市新興區,人力派遣業,,
397509,08019354,隆志青果行,莊育志,屏東縣里港鄉土庫村士庫路4號,200000.0,['蔬果批發業'],屏東縣,里港鄉,屏東縣里港鄉,['蔬果批發業'],,
988478,66635807,禾傑開發股份有限公司,林銘傑,新北市中和區連城路263巷25號3樓,10000000,"一般廣告服務業, 國際貿易業, 室內裝潢, 建材批發業, 建材零售業",新北市,中和區,新北市中和區,"一般廣告服務業, 國際貿易業, 室內裝潢, 建材批發業, 建材零售業",,
1164750,87997306,怪獸漢堡,劉柏均,高雄市新興區信守街98號1樓,,"其他餐飲, 資訊軟體服務, 食品什貨、飲料零售業, 飲料店業",高雄市,新興區,高雄市新興區,"其他餐飲, 資訊軟體服務, 食品什貨、飲料零售業, 飲料店業",,
1246043,82988335,飛易通科技有限公司,吳O男,新竹市東區光復路一段371號5樓之3,3690000,"國際貿易業, 智慧財產權業, 產品設計業, 資料處理服務, 資訊軟體服務, 電子資訊供應服務業",新竹市,東區,新竹縣新埔鎮,"國際貿易業, 智慧財產權業, 產品設計業, 資料處理服務, 資訊軟體服務, 電子資訊供應服務業",,
1145662,83419327,明漾生物科技股份有限公司,陳O福,臺中市西區民權路234號2樓,1000000,"化粧品零售業, 食品什貨、飲料零售業, 食品什貨批發業, 飲料批發業",臺中市,西區,臺中市西區,"化粧品零售業, 食品什貨、飲料零售業, 食品什貨批發業, 飲料批發業",,
1407394,53891902,大全室內裝修有限公司,黃O雯,高雄市苓雅區苓南路7號11樓之12,10000000,"一般廣告服務業, 五金批發業, 五金零售業, 國際貿易業, 室內裝修, 室內裝潢, 建材批發業, 建材零售業, 資訊軟體服務, 電器批發業, 電器零售業",高雄市,苓雅區,高雄市苓雅區,"一般廣告服務業, 五金批發業, 五金零售業, 國際貿易業, 室內裝修, 室內裝潢, 建材批發業, 建材零售業, 資訊軟體服務, 電器批發業, 電器零售業",,
523719,82691256,遠萊企業社,陳峰彬,高雄市路竹區復興路329之5號,200000.0,"觀賞魚批發業,國際貿易業,農產品零售業,水產品批發業,裝設品零售業,裝設品批發業,建材零售業,建材批發業,飼料批發業,五金批發業,水器材料批發業,觀賞魚零售業,飼料零售業,五金零售業,水器材料零售業,無店面零售業",高雄市,路竹區,高雄市路竹區,"觀賞魚批發業,國際貿易業,農產品零售業,水產品批發業,裝設品零售業,裝設品批發業,建材零售業,建材批發業,飼料批發業,五金批發業,水器材料批發業,觀賞魚零售業,飼料零售業,五金零售業,水器材料零售業,無店面零售業",,
801102,40917627,武德舘,鄭智元,嘉義縣中埔鄉和興村中山路五段935號,3000.0,傳統整復推拿業,嘉義縣,中埔鄉,嘉義縣中埔鄉,傳統整復推拿業,,
1245059,91901198,協振企業社,葉順青,新竹市北區磐石里文雅街118巷11號五樓,,"室內裝潢, 室內裝潢業, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 玻璃安裝工程業, 門窗安裝工程業, 電器批發業",新竹市,北區,新竹市北區,"室內裝潢, 室內裝潢業, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 玻璃安裝工程業, 門窗安裝工程業, 電器批發業",,
43800,82924038,立捷室內裝修工程有限公司,丁O詮,新北市中和區華順街30巷16號9樓之2,500000,"五金批發業, 五金零售業, 國際貿易業, 室內裝修, 室內裝潢, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 建材批發業, 建材零售業, 玻璃安裝工程業, 產品設計業, 門窗安裝工程業, 電器批發業, 電器零售業",新北市,中和區,新北市中和區,"五金批發業, 五金零售業, 國際貿易業, 室內裝修, 室內裝潢, 室內輕鋼架工程業, 廚具、衛浴設備安裝工程業, 建材批發業, 建材零售業, 玻璃安裝工程業, 產品設計業, 門窗安裝工程業, 電器批發業, 電器零售業",,
670876,53968654,士承實業有限公司,陳O柏,臺中市西屯區西墩里黎明路三段320號7樓之6,3000000,"['模具批發業', '工業助劑批發業', '化學原料批發業', '其他化學製品批發業', '其他批發業', '國際貿易業']",臺中市,西屯區,台中市西屯區,"['模具批發業', '工業助劑批發業', '化學原料批發業', '其他化學製品批發業', '其他批發業', '國際貿易業']",,
1358390,31745949,順愛商行,,金門縣金湖鎮新市里復興路1段1之30號3樓之12,,菸酒零售業,金門縣,金湖鎮,金門縣金湖鎮,菸酒零售業,,
113393,06615519,建勝鋁器廠,劉春忠,台南市仁德區一甲里忠義二街36巷1號,80000.0,一﹒鋁鍋製造加工及買賣。二﹒不■鋼鍋製造加工及買賣。,台南市,仁德區,台南市仁德區,一﹒鋁鍋製造加工及買賣。二﹒不■鋼鍋製造加工及買賣。,,
290411,88536491,浤銘企業社,彭康華,臺中市北屯區水湳里文心路三段４４７號４樓,200000.0,"飲料零售業,日常用品零售業,祭祀用品零售業,清潔用品零售業,化粧品零售業,首飾及貴金屬零售業",臺中市,北屯區,台中市北屯區,"飲料零售業,日常用品零售業,祭祀用品零售業,清潔用品零售業,化粧品零售業,首飾及貴金屬零售業",,
1410140,54019202,寅勝科技有限公司,陳O維,新北市新店區民族路64號,1000000,"國際貿易業, 電器零售業",新北市,新店區,新北市新店區,"國際貿易業, 電器零售業",,
379938,92424201,龍翔工程行,余愛蓮,屏東縣獅子鄉獅子村獅子三巷２２號,200000.0,"園藝服務業,電焊工程業,油漆工程業,五金批發業,建材批發業,五金零售業,人力派遣業,其他工程業,室內設計業,農作物栽培業,產品設計業,配管工程業,其他設計業,花卉零售業,花卉批發業",屏東縣,獅子鄉,屏東縣獅子鄉,"園藝服務業,電焊工程業,油漆工程業,五金批發業,建材批發業,五金零售業,人力派遣業,其他工程業,室內設計業,農作物栽培業,產品設計業,配管工程業,其他設計業,花卉零售業,花卉批發業",,
654588,01960174,祥大實業社,王敦正,新北市土城區中央路三段37號1樓,35000.0,壓克力銘板之設計買賣業務。,新北市,土城區,新北市土城區,壓克力銘板之設計買賣業務。,,
450971,82502831,鴻緯工程行,許宏銘,雲林縣水林鄉松北村蔦松路129之2號,200000.0,"['其他工程業', '人力派遣業', '建築物清潔服務業', '室內裝潢業', '防銹工程業', '五金批發業', '水器材料批發業', '建材批發業']",雲林縣,水林鄉,雲林縣水林鄉,"['其他工程業', '人力派遣業', '建築物清潔服務業', '室內裝潢業', '防銹工程業', '五金批發業', '水器材料批發業', '建材批發業']",,
262713,22428226,基泰國際有限公司,洪健君,臺北市大安區忠孝東路4段142號11樓1102室,5000000,"資料處理服務業,資訊軟體服務業,電子資訊供應服務業,一般廣告服務業,產品設計業,翻譯業,圖書出版業,租賃業,育樂用品批發業,精密儀器批發業,電腦及事務性機器設備批發業,電信器材批發業,資訊軟體批發業,電子材料批發業,育樂用品零售業,電腦及事務性機器設備零售業,精密儀器零售業,電信器材零售業,資訊軟體零售業,電子材料零售業,國際貿易業,智慧財產權業,電腦設備安裝業,印刷業,製版業,印刷品裝訂及加工業,機械設備製造業,事務機器製造業,有線通信機械器材製造業,無線通信機械器材製造業,電子零組件製造業,資料儲存媒體製造及複製業,一般儀器製造業",臺北市,大安區,台北市大安區,"資料處理服務業,資訊軟體服務業,電子資訊供應服務業,一般廣告服務業,產品設計業,翻譯業,圖書出版業,租賃業,育樂用品批發業,精密儀器批發業,電腦及事務性機器設備批發業,電信器材批發業,資訊軟體批發業,電子材料批發業,育樂用品零售業,電腦及事務性機器設備零售業,精密儀器零售業,電信器材零售業,資訊軟體零售業,電子材料零售業,國際貿易業,智慧財產權業,電腦設備安裝業,印刷業,製版業,印刷品裝訂及加工業,機械設備製造業,事務機器製造業,有線通信機械器材製造業,無線通信機械器材製造業,電子零組件製造業,資料儲存媒體製造及複製業,一般儀器製造業","https://hintoninfo.ec66.tw
",02-27993110#213
217265,50557875,詠鈞企業社,張以民,新竹縣竹東鎮三重里三重路３２號四樓,100000.0,"無店面零售業,服飾品零售業,裝設品零售業,五金零售業,日常用品零售業,寵物食品及其用品零售業,育樂用品零售業,鐘錶零售業",新竹縣,竹東鎮,新竹縣竹東鎮,"無店面零售業,服飾品零售業,裝設品零售業,五金零售業,日常用品零售業,寵物食品及其用品零售業,育樂用品零售業,鐘錶零售業",,
549841,06301019,勝芳行,吳勝芳,嘉義縣竹崎鄉昇平村8鄰頂埔8Ｏ之3號,3000.0,雜貨批發,嘉義縣,竹崎鄉,嘉義縣竹崎鄉,雜貨批發,,
631360,12709752,成基營造工程有限公司,林榮煉,台中市南區復興園路62號1樓,5000000.0,綜合營造業,台中市,南區,台中市南區,綜合營造業,,
1078798,41156218,麗車坊汽車美容,楊玉樹,金門縣金湖鎮新湖里漁村107之1號,20000.0,其他汽車服務業,金門縣,金湖鎮,金門縣金湖鎮,其他汽車服務業,,
442660,86941966,旭盈企業有限公司,傅鐘瑩,苗栗縣西湖鄉金獅村2鄰金獅17號,5000000.0,[],苗栗縣,西湖鄉,苗栗縣西湖鄉,[],,
404313,53466890,仁發精密電子有限公司,房O雄,新北市三重區中興北街55號4樓,1000000,"['五金批發業', '模具批發業', '電子材料批發業', '五金零售業', '模具零售業', '精密儀器零售業', '機械器具零售業', '電子材料零售業', '國際貿易業', '及鉚釘等製品製造業', '彈簧製造業', '閥類製造業', '理貨包裝業', '人力派遣業']",新北市,三重區,新北市三重區,"['五金批發業', '模具批發業', '電子材料批發業', '五金零售業', '模具零售業', '精密儀器零售業', '機械器具零售業', '電子材料零售業', '國際貿易業', '及鉚釘等製品製造業', '彈簧製造業', '閥類製造業', '理貨包裝業', '人力派遣業']",,
1335323,28102817,百粵有限公司,吳O智,桃園市八德區郵局街６巷１弄１４號１樓,1000000,"五金批發業, 國際貿易業, 寵物食品及其用品批發業, 日常用品批發業, 無店面零售業",桃園市,八德區,桃園市八德區,"五金批發業, 國際貿易業, 寵物食品及其用品批發業, 日常用品批發業, 無店面零售業",,
37808,21578680,驕傲瑪莉內衣精品百貨名店,翁進全,基隆市中正區德義里義二路一七號一樓,200000.0,服飾品零售業,基隆市,中正區,基隆市中正區,服飾品零售業,,
189614,25156866,禾豐儀器股份有限公司,陳O權,臺中市大安區東西三路380號1樓,1000000,"五金批發業, 五金零售業, 國際貿易業, 機械批發業, 資料處理服務, 資訊軟體服務, 電子資訊供應服務業",臺中市,大安區,臺中市大安區,"五金批發業, 五金零售業, 國際貿易業, 機械批發業, 資料處理服務, 資訊軟體服務, 電子資訊供應服務業",,
206279,47451552,新協昌行,胡照明,彰化縣溪湖鎮湖東里員鹿路湖東巷76-1號,5000.0,"飲料零售業,菸酒零售業,日常用品零售業,其他零售業",彰化縣,溪湖鎮,彰化縣溪湖鎮,"飲料零售業,菸酒零售業,日常用品零售業,其他零售業",,
272708,88439499,聰哥團長食品行,顏美華,彰化縣福興鄉同安村員鹿路1段101號,100000.0,"烘焙炊蒸食品製造業,飲料製造業,飲料零售業,無店面零售業",彰化縣,福興鄉,彰化縣福興鄉,"烘焙炊蒸食品製造業,飲料製造業,飲料零售業,無店面零售業",,
1427624,70404906,達宏企業有限公司,林O斌,屏東縣高樹鄉高樹村興中路354號2樓,4000000,"國際貿易業, 建材批發業, 環保服務",屏東縣,高樹鄉,屏東縣高樹鄉,"國際貿易業, 建材批發業, 環保服務",,
